opportunity_id,account_name,contact_email,owner_id,stage,amount,close_date,created_date,source,amount_parsed,close_date_parsed,created_date_parsed,stage_standardized,email_valid
OP-01235,Northgate Auto,zoe.patel@example.org,U-1028,Prospect,"$27,432.13",2025-02-03,2025-01-24,Web Form,27432.13,2025-02-03,2025-01-24,Prospecting,True
OP-01106,Harborline Bank,lena.taylor@yahoo.com,U-1003,Proposal Sent,"$113,652.14",2026-08-01,2026-07-04,Trade Show,113652.14,2026-08-01,2026-07-04,Proposal,True
OP-01341,Umbra Defense,ben.moore@yahoo.com,U-1035,Discovery,53755.56,2026-01-08,2025-05-29,Inbound Call,53755.56,2026-01-08,2025-05-29,Qualification,True
OP-00555,Yellowpine Lumber,tom.moore@yahoo.com,U-1016,,201365.37,2024-12-21,2024-05-30,Trade Show,201365.37,2024-12-21,2024-05-30,,True
OP-00673,Copperline Foods,ethan.brown@yahoo.com,U-1013,qualification,"USD 165,225.43",,2024-12-01,Partner Referral,165225.43,,2024-12-01,Qualification,True
OP-00652,Zephyr Airlines,aisha.wilson@company.com,U-1007,Closed Won,"$92,116.57",2025-09-18,2025-02-11,Web Form,92116.57,2025-09-18,2025-02-11,Closed Won,True
OP-00565,Juniper Retail,,admin,Proposal,201792.98,2025-12-30,2025-10-05,Web Form,201792.98,2025-12-30,2025-10-05,Proposal,
OP-03014,Meridian Freight,aisha.kim@company.com,U-1026,Qualification,67750.26,2025-07-12,2025-06-05,Inbound Call,67750.26,2025-07-12,2025-06-05,Qualification,True
OP-01656,Pinnacle Travel,zoe.garcia@example.org,U-1028,Lost,56715.34,2024-09-02,2024-08-11,Web Form,56715.34,2024-09-02,2024-08-11,Closed Lost,True
OP-01161,BluePeak Logistics,lena.thomas@yahoo.com,U-1014,prospecting,104490.67,2025-03-30,2024-10-25,Web Form,104490.67,2025-03-30,2024-10-25,Prospecting,True
OP-04188,Meridian Freight,raj.kim@outlook.com,U-1003,qualification,"$149,464",2025-01-10,2024-06-29,Bulk Import,149464.0,2025-01-10,2024-06-29,Qualification,True
OP-03343,Juniper Retail,liam.brown@company.com,U-1009,Discovery,137122.40,2024-09-05,2024-05-22,Partner Referral,137122.4,2024-09-05,2024-05-22,Qualification,True
OP-00645,Xenon Robotics,zoe.miller@example.org,U-1022,,113971.80,2025-10-05,2025-06-26,Bulk Import,113971.8,2025-10-05,2025-06-26,,True
OP-04044,Xenon Robotics,marcus.kim@company.com,U-1006,ClosedWon,231576.42,2025-06-02,2025-05-23,Partner Referral,231576.42,2025-06-02,2025-05-23,Closed Won,True
OP-00245,BluePeak Logistics,raj.kim@example.org,U-1016,Qualification,113564.00,,2024-08-08,Partner Referral,113564.0,,2024-08-08,Qualification,True
OP-03623,Northgate Auto,chris.brown@outlook.com,U-1037,PROSPECTING,100792.96,2025-11-23,2025-11-09,Partner Referral,100792.96,2025-11-23,2025-11-09,Prospecting,True
OP-02288,Northgate Auto,tom.patel@example.org,U-1019,Closed Lost,58210.54,2026-10-28,2026-07-03,Inbound Call,58210.54,2026-10-28,2026-07-03,Closed Lost,True
OP-01023,Xenon Robotics,tom.smith@yahoo.com,U-1036,Qualification,79830.08,2025-10-21,2025-04-29,Web Form,79830.08,2025-10-21,2025-04-29,Qualification,True
OP-00918,Northgate Auto,raj.kim@yahoo.com,U-1011,Qualification,"$93,980.23",2027-01-27,2026-07-03,Inbound Call,93980.23,2027-01-27,2026-07-03,Qualification,True
OP-03233,DeltaWave Media,nina.lee@example.org,U-1018,Won,153910.02,2024-08-29,2024-06-12,Trade Show,153910.02,2024-08-29,2024-06-12,Closed Won,True
OP-04661,Northgate Auto,,U-1039,Prospecting,2454.47,2024-05-08,2024-01-29,Bulk Import,2454.47,2024-05-08,2024-01-29,Prospecting,
OP-00813,Xenon Robotics,tom.miller@outlook.com,U-1035,Proposal Sent,"$192,687",2026-10-13,2027-05-08,Partner Referral,192687.0,2026-10-13,2027-05-08,Proposal,True
OP-03129,Onyx Pharma,chris.anderson@example.org,U-1012,closed won,195104.15,,2025-12-07,Inbound Call,195104.15,,2025-12-07,Closed Won,True
OP-03525,ForgePoint Systems,sofia.patel@gmail.com,U-1033,prospecting,176495.08,,2025-10-20,Outbound SDR,176495.08,,2025-10-20,Prospecting,True
OP-00439,Copperline Foods,marcus.johnson@outlook.com,U-1035,Prospecting,83552.66,,2025-07-01,Inbound Call,83552.66,,2025-07-01,Prospecting,True
OP-02533,Meridian Freight,sofia.lee@yahoo.com,U-1029,Negotiation,242351.56,2026-08-18,2026-02-28,Bulk Import,242351.56,2026-08-18,2026-02-28,Proposal,True
OP-03037,Everline Health,zoe.wilson@company.com,U-1017,qualification,113782.42,2025-10-16,2025-07-24,Bulk Import,113782.42,2025-10-16,2025-07-24,Qualification,True
OP-02766,Harborline Bank,kara.thomas@gmail.com,U-1001,Prospecting,"$9,907.73",2026-09-02,2026-08-10,Inbound Call,9907.73,2026-09-02,2026-08-10,Prospecting,True
OP-00729,Keystone Energy,tom.smith@example.org,U-1026,Closed Won,"$89,968.54",2025-05-03,2024-10-26,Inbound Call,89968.54,2025-05-03,2024-10-26,Closed Won,True
OP-03546,Acme Industrial,ben.nguyen@yahoo.com,U-1012,Won,212949.80,2026-10-26,2026-04-04,Trade Show,212949.8,2026-10-26,2026-04-04,Closed Won,True
OP-02281,Quartzline Telecom,liam.kim@example.org,U-1030,,187428.21,2025-12-19,2025-12-05,Trade Show,187428.21,2025-12-19,2025-12-05,,True
OP-03251,Willow Creek Farms,ella.thomas@outlook.com,U-1012,Closed-Lost,45424.98,2026-12-10,2026-05-04,Web Form,45424.98,2026-12-10,2026-05-04,Closed Lost,True
OP-00437,Granite Ridge Co,ben.smith@yahoo.com,U-1008,Lost,,2025-10-05,2025-03-15,Partner Referral,,2025-10-05,2025-03-15,Closed Lost,True
OP-04232,Juniper Retail,aisha.miller@example.org,U-1011,Proposal,199598.24,2026-02-08,2025-08-08,Outbound SDR,199598.24,2026-02-08,2025-08-08,Proposal,True
OP-02601,BluePeak Logistics,chris.garcia@outlook.com,U-1006,Qualified,187191.13,2025-12-03,2025-07-04,Partner Referral,187191.13,2025-12-03,2025-07-04,Qualification,True
OP-01864,Vertex Capital,liam.brown@yahoo.com,U-1002,prospecting,"$78,083.15",2025-08-02,2025-05-22,Web Form,78083.15,2025-08-02,2025-05-22,Prospecting,True
OP-03436,Xenon Robotics,nina.taylor@company.com,U-1006,New Lead,137338.68,2024-11-24,2024-11-06,Bulk Import,137338.68,2024-11-24,2024-11-06,Prospecting,True
OP-04494,Redwood Outdoors,maya.brown@yahoo.com,U-1019,closed won,"$222,563.47",2025-12-04,2025-05-30,Bulk Import,222563.47,2025-12-04,2025-05-30,Closed Won,True
OP-03923,Granite Ridge Co,ben.nguyen@yahoo.com,U-1019,Closed Lost,4580.35,2024-06-17,2024-03-12,Trade Show,4580.35,2024-06-17,2024-03-12,Closed Lost,True
OP-03101,Copperline Foods,nina.patel@example.org,U-1011,PROSPECTING,34362.13,2025-11-08,2025-09-09,Inbound Call,34362.13,2025-11-08,2025-09-09,Prospecting,True
OP-00530,Meridian Freight,noah.johnson@gmail.com,U-1001,Quote Sent,159258.59,2025-05-29,2024-10-18,Bulk Import,159258.59,2025-05-29,2024-10-18,Proposal,True
OP-01854,Harborline Bank,raj.miller@outlook.com,U-1005,Closed-Lost,21610.16,2025-08-21,2024-12-26,Trade Show,21610.16,2025-08-21,2024-12-26,Closed Lost,True
OP-02925,Ironclad Security,ava.anderson@gmail.com,U-1028,Qualification,6301.91,2024-12-24,2024-06-18,Partner Referral,6301.91,2024-12-24,2024-06-18,Qualification,True
OP-00674,Granite Ridge Co,kara.anderson@gmail.com,U-1011,Qualified,51262.16,2025-02-12,2025-01-24,Bulk Import,51262.16,2025-02-12,2025-01-24,Qualification,True
OP-01829,Tidewater Marine,raj.brown@example.org,U-1030,,78109.94,2026-05-12,2025-11-13,Web Form,78109.94,2026-05-12,2025-11-13,,True
OP-04342,Zephyr Airlines,liam.kim@yahoo.com,U-1006,,188855.33,2024-09-21,2024-02-25,Partner Referral,188855.33,2024-09-21,2024-02-25,,True
OP-00882,,ben.miller@example.org,U-1017,Quote Sent,"USD 189,230.83",2024-08-20,2024-05-22,Inbound Call,189230.83,2024-08-20,2024-05-22,Proposal,True
OP-01639,Quartzline Telecom,lena.kim@gmail.com,U-1036,Qualification,169112.43,2025-04-05,2025-02-14,Bulk Import,169112.43,2025-04-05,2025-02-14,Qualification,True
OP-03593,Vertex Capital,ella.patel@yahoo.com,U-1021,Qualification,245239.03,2025-11-05,2025-07-25,Bulk Import,245239.03,2025-11-05,2025-07-25,Qualification,True
OP-01935,DeltaWave Media,liam.smith@gmail.com,U-1003,Closed-Lost,136020.94,2024-08-06,2024-02-27,Trade Show,136020.94,2024-08-06,2024-02-27,Closed Lost,True
OP-02679,Vertex Capital,zoe.anderson@example.org,U-1015,Qualifcation,167618.98,2025-05-18,2025-01-21,Trade Show,167618.98,2025-05-18,2025-01-21,Qualification,True
OP-01617,Copperline Foods,raj.kim@yahoo.com,U-1028,closed won,"221,785.01 $",2025-02-18,2024-10-26,Web Form,221785.01,2025-02-18,2024-10-26,Closed Won,True
OP-02640,Onyx Pharma,maya.wilson@gmail.com,U-1025,Won,"$203,358.40",2026-09-10,2026-03-19,Trade Show,203358.4,2026-09-10,2026-03-19,Closed Won,True
OP-01362,Juniper Retail,nina.lee@gmail.com,U-1027,Closed Won,88502.09,2025-07-16,2025-05-15,Web Form,88502.09,2025-07-16,2025-05-15,Closed Won,True
OP-01554,Quartzline Telecom,raj.patel@example.org,U-1026,Negotiation,94064.63,2026-07-27,2026-02-17,Outbound SDR,94064.63,2026-07-27,2026-02-17,Proposal,True
OP-03572,Copperline Foods,ben.nguyen@example.org,U-1011,Proposal Sent,69378.51,2025-07-04,2025-01-29,Partner Referral,69378.51,2025-07-04,2025-01-29,Proposal,True
OP-01786,Onyx Pharma,sofia.miller@gmail.com,U-1032,Won,166023.08,2026-03-27,2025-12-03,Web Form,166023.08,2026-03-27,2025-12-03,Closed Won,True
OP-02329,Silverline SaaS,nina.brown@yahoo.com,U-1006,qualification,172192.38,2026-01-03,2025-07-25,Bulk Import,172192.38,2026-01-03,2025-07-25,Qualification,True
OP-02088,Xenon Robotics,ben.miller@yahoo.com,U-1019,Negotiation,69572.45,2025-04-23,2025-03-29,Bulk Import,69572.45,2025-04-23,2025-03-29,Proposal,True
OP-03042,BluePeak Logistics,noah.nguyen@outlook.com,U-1020,New Lead,101205.23,2025-12-09,2025-06-04,Trade Show,101205.23,2025-12-09,2025-06-04,Prospecting,True
OP-00792,Quartzline Telecom,maya.miller,U-1038,,"USD 33,307.48",2026-12-06,2026-08-17,Outbound SDR,33307.48,2026-12-06,2026-08-17,,False
OP-02220,Larkspur Labs,marcus.nguyen@gmail.com,U-1001,Proposal Sent,142403.75,2024-07-29,2024-03-02,Outbound SDR,142403.75,2024-07-29,2024-03-02,Proposal,True
OP-03478,Xenon Robotics,ella.johnson@outlook.com,U-1016,PROSPECTING,8947.84,2025-10-09,2025-04-25,Bulk Import,8947.84,2025-10-09,2025-04-25,Prospecting,True
OP-04045,Juniper Retail,ethan.garcia@yahoo.com,U-1004,,"$57,739.54",2024-11-30,2024-11-18,Partner Referral,57739.54,2024-11-30,2024-11-18,,True
OP-04258,DeltaWave Media,devmiller@outlook.com,U-1012,Qualification,82449.73,2024-05-22,2024-01-04,Partner Referral,82449.73,2024-05-22,2024-01-04,Qualification,True
OP-00515,Copperline Foods,liam.nguyen@company.com,U-1035,Closed-Lost,186297.42,2025-09-29,2025-06-18,Bulk Import,186297.42,2025-09-29,2025-06-18,Closed Lost,True
OP-00204,Keystone Energy,nina.wilson@example.org,U-1008,Discovery,32558.36,,2024-04-20,Outbound SDR,32558.36,,2024-04-20,Qualification,True
OP-02537,Meridian Freight,aisha.brown@gmail.com,U-1025,Prospecting,249740.45,2026-03-28,2025-09-09,Partner Referral,249740.45,2026-03-28,2025-09-09,Prospecting,True
OP-01152,Granite Ridge Co,nina.patel@gmail.com,U-1032,qualification,133458.92,2024-08-19,2024-04-10,Partner Referral,133458.92,2024-08-19,2024-04-10,Qualification,True
OP-01777,Willow Creek Farms,ella.anderson@yahoo.com,U-1001,Lost,145537.35,2025-12-24,2025-06-01,Outbound SDR,145537.35,2025-12-24,2025-06-01,Closed Lost,True
OP-00494,Ironclad Security,ella.brown@example.org,U-1014,Discovery,51511.59,2024-08-28,2024-07-15,Inbound Call,51511.59,2024-08-28,2024-07-15,Qualification,True
OP-00491,BluePeak Logistics,noah.brown@company.com,U-1008,Prospect,240005.32,2024-12-07,2024-06-13,Partner Referral,240005.32,2024-12-07,2024-06-13,Prospecting,True
OP-03865,Harborline Bank,nina.wilson@company.com,U-1015,qualification,,2025-02-05,2025-01-20,Bulk Import,,2025-02-05,2025-01-20,Qualification,True
OP-03943,Harborline Bank,zoe.smith@yahoo.com,U-1032,Prospect,193064.54,2026-03-30,2026-03-18,Partner Referral,193064.54,2026-03-30,2026-03-18,Prospecting,True
OP-04354,Ironclad Security,noah.kim@company.com,U-1023,Quote Sent,"7,768.33 $",2025-12-07,2025-04-17,Partner Referral,7768.33,2025-12-07,2025-04-17,Proposal,True
OP-01973,Onyx Pharma,,U-1023,qualification,82155.74,2024-09-05,2024-06-26,Trade Show,82155.74,2024-09-05,2024-06-26,Qualification,
OP-02214,Harborline Bank,noah.miller@example.org,U-1026,closed lost,4771.17,2025-05-21,2024-11-17,Bulk Import,4771.17,2025-05-21,2024-11-17,Closed Lost,True
OP-02196,Copperline Foods,ella.nguyen@example.org,U-1011,qualification,"$98,862",2025-09-10,2025-06-27,Partner Referral,98862.0,2025-09-10,2025-06-27,Qualification,True
OP-02480,Granite Ridge Co,noah.garcia@outlook.com,U-1016,qualification,88441.26,2024-11-14,2024-04-21,Partner Referral,88441.26,2024-11-14,2024-04-21,Qualification,True
OP-02286,Onyx Pharma,zoe.moore@company.com,U-1017,New Lead,,2024-12-07,2024-06-27,Web Form,,2024-12-07,2024-06-27,Prospecting,True
OP-02029,Harborline Bank,chris.lee@company.com,U-1002,New Lead,136475.88,2026-09-09,2026-02-17,Trade Show,136475.88,2026-09-09,2026-02-17,Prospecting,True
OP-03018,Silverline SaaS,,U-1026,,102156.66,2025-04-12,2025-03-25,Outbound SDR,102156.66,2025-04-12,2025-03-25,,
OP-01395,Acme Industrial,chris.moore@company.com,U-1019,New Lead,150232.80,,2026-03-20,Partner Referral,150232.8,,2026-03-20,Prospecting,True
OP-04084,Vertex Capital,kara.moore@yahoo.com,U-1018,Closed-Lost,"46,057.76 $",2025-02-10,2024-11-23,Inbound Call,46057.76,2025-02-10,2024-11-23,Closed Lost,True
OP-00588,Ironclad Security,owen.kim@gmail.com,U-1028,closed won,136029.46,2024-07-15,2024-01-17,Web Form,136029.46,2024-07-15,2024-01-17,Closed Won,True
OP-00152,Zephyr Airlines,ella.johnson@example.org,U-1009,Discovery,192243.28,2025-06-27,2025-02-11,Partner Referral,192243.28,2025-06-27,2025-02-11,Qualification,True
OP-00073,Zephyr Airlines,owen.moore@company.com,U-1033,Qualification,127128.15,2027-02-15,2026-07-09,Bulk Import,127128.15,2027-02-15,2026-07-09,Qualification,True
OP-00446,ForgePoint Systems,aisha.wilson@gmail.com,U-1019,New Lead,,,2024-08-09,Outbound SDR,,,2024-08-09,Prospecting,True
OP-02857,Xenon Robotics,tom.nguyen@gmail.com,U-1008,Proposal,21431.19,2026-12-09,2026-05-07,Inbound Call,21431.19,2026-12-09,2026-05-07,Proposal,True
OP-03170,Granite Ridge Co,ben.johnson@yahoo.com,U-1035,PROSPECTING,56341.25,2026-08-08,2026-01-24,Bulk Import,56341.25,2026-08-08,2026-01-24,Prospecting,True
OP-01816,Silverline SaaS,zoe.patel@outlook.com,U-1016,Prospecting,177153.40,2024-12-24,2024-10-30,Outbound SDR,177153.4,2024-12-24,2024-10-30,Prospecting,True
OP-03126,Keystone Energy,priya.anderson@gmail.com,U-1019,proposal,40405.92,2024-07-22,2024-04-21,Outbound SDR,40405.92,2024-07-22,2024-04-21,Proposal,True
OP-03395,Vertex Capital,maya.miller@yahoo.com,U-1005,qualification,24168.14,2024-08-21,2024-05-17,Web Form,24168.14,2024-08-21,2024-05-17,Qualification,True
OP-02040,ForgePoint Systems,lena.lee@company.com,U-1011,Qualified,,2026-07-04,2026-01-02,Inbound Call,,2026-07-04,2026-01-02,Qualification,True
OP-01209,BluePeak Logistics,kara.miller@outlook.com,U-0000,Quote Sent,47760.68,2024-11-12,2024-09-19,Outbound SDR,47760.68,2024-11-12,2024-09-19,Proposal,True
OP-02589,Redwood Outdoors,maya.brown@company.com,U-1039,qualification,29703.58,2024-10-27,2024-03-28,Trade Show,29703.58,2024-10-27,2024-03-28,Qualification,True
OP-04055,Northgate Auto,liam.miller@yahoo.com,U-1005,Won,214019.96,2025-02-20,2024-12-21,Outbound SDR,214019.96,2025-02-20,2024-12-21,Closed Won,True
OP-00041,BluePeak Logistics,nina.moore@yahoo.com,U-1017,Discovery,230455.75,2025-01-13,2024-06-18,Bulk Import,230455.75,2025-01-13,2024-06-18,Qualification,True
OP-01280,Xenon Robotics,maya.thomas@company.com,U-1039,Negotiation,"$90,471",2024-08-08,2024-05-05,Web Form,90471.0,2024-08-08,2024-05-05,Proposal,True
OP-01267,Northgate Auto,ben.patel@company.com,U-1037,Discovery,"$157,666",2025-06-24,2024-11-19,Partner Referral,157666.0,2025-06-24,2024-11-19,Qualification,True
OP-03355,BluePeak Logistics,raj.johnson@outlook.com,U-1017,qualification,249739.54,2026-12-17,2026-07-12,Web Form,249739.54,2026-12-17,2026-07-12,Qualification,True
OP-03495,Ironclad Security,aisha.garcia@example.org,U-1001,Lost,108265.28,2025-05-13,2025-01-30,Trade Show,108265.28,2025-05-13,2025-01-30,Closed Lost,True
OP-00561,Juniper Retail,priya.patel@outlook.com,U-1012,Qualifcation,201486.30,2024-11-24,2024-06-26,Partner Referral,201486.3,2024-11-24,2024-06-26,Qualification,True
OP-00078,ForgePoint Systems,tom.anderson@yahoo.com,U-1006,Closed-Won,218504.48,2026-06-13,2026-04-16,Trade Show,218504.48,2026-06-13,2026-04-16,Closed Won,True
OP-01670,ForgePoint Systems,owen.smith@gmail.com,U-1019,ClosedWon,52546.44,,2025-09-26,Bulk Import,52546.44,,2025-09-26,Closed Won,True
OP-04230,Everline Health,noah.miller@example.org,U-1026,,"$26,939.04",2025-09-08,2025-08-02,Trade Show,26939.04,2025-09-08,2025-08-02,,True
OP-02376,Onyx Pharma,sofia.miller@outlook.com,U-1014,Prospecting,,2026-09-07,2026-07-13,Outbound SDR,,2026-09-07,2026-07-13,Prospecting,True
OP-D0290,Pinnacle Travel,kara.miller@company.com,U-1000,closed lost,114653.80,2024-07-20,2024-05-08,Outbound SDR,114653.8,2024-07-20,2024-05-08,Closed Lost,True
OP-03119,DeltaWave Media,tom.moore@yahoo.com,U-1011,closed won,"$132,908.74",2024-12-19,2024-08-12,Web Form,132908.74,2024-12-19,2024-08-12,Closed Won,True
OP-04642,Meridian Freight,nina.wilson@gmail.com,U-1036,Prospecting,66513.87,2026-06-23,2026-05-12,Partner Referral,66513.87,2026-06-23,2026-05-12,Prospecting,True
OP-02794,Redwood Outdoors,ella.anderson@gmail.com,U-1012,Qualification,126609.70,2024-11-10,2024-10-20,Trade Show,126609.7,2024-11-10,2024-10-20,Qualification,True
OP-00074,Umbra Defense,lena.moore@example.org,U-1021,Prospecting,140374.88,2026-01-24,2025-10-24,Web Form,140374.88,2026-01-24,2025-10-24,Prospecting,True
OP-04066,Granite Ridge Co,maya.thomas@example.org,U-1029,Qualification,114250.82,2025-09-23,2025-09-07,Inbound Call,114250.82,2025-09-23,2025-09-07,Qualification,True
OP-01747,,liam.lee@yahoo.com,U-1005,,100240.85,2024-08-15,2024-07-13,Partner Referral,100240.85,2024-08-15,2024-07-13,,True
OP-04000,Ironclad Security,kara.moore@outlook.com,U-1013,Qualification,62114.79,2026-12-03,2026-08-12,Bulk Import,62114.79,2026-12-03,2026-08-12,Qualification,True
OP-03828,Tidewater Marine,sofia.taylor@example.org,U-1019,Negotiation,187272.43,2025-06-19,2025-05-02,Trade Show,187272.43,2025-06-19,2025-05-02,Proposal,True
OP-03824,Keystone Energy,maya.lee@gmail.com,U-1016,Quote Sent,"$204,522.45",2025-04-13,2024-11-05,Trade Show,204522.45,2025-04-13,2024-11-05,Proposal,True
OP-04480,Silverline SaaS,tom.moore@company.com,U-1001,ClosedLost,246671.64,2024-08-30,2024-03-24,Inbound Call,246671.64,2024-08-30,2024-03-24,Closed Lost,True
OP-01638,Pinnacle Travel,raj.davis@yahoo.com,U-1025,CLOSED WON,76692.30,2026-03-25,2026-02-24,Bulk Import,76692.3,2026-03-25,2026-02-24,Closed Won,True
OP-03537,Northgate Auto,maya.miller@yahoo.com,U-1001,Discovery,243223.33,2026-02-21,2025-10-28,Inbound Call,243223.33,2026-02-21,2025-10-28,Qualification,True
OP-03627,ForgePoint Systems,owen.davis@yahoo.com,U-1010,Closed-Lost,"USD 28,901.80",2026-01-01,2025-09-30,Bulk Import,28901.8,2026-01-01,2025-09-30,Closed Lost,True
OP-00911,Granite Ridge Co,zoe.smith@gmail.com,U-1005,ClosedWon,240108.27,2024-07-17,2024-06-10,Web Form,240108.27,2024-07-17,2024-06-10,Closed Won,True
OP-03140,Zephyr Airlines,marcus.garcia@outlook.com,U-1034,Proposal,158830.51,2026-01-07,2025-07-08,Inbound Call,158830.51,2026-01-07,2025-07-08,Proposal,True
OP-D0123,Willow Creek Farms,noah.smith@yahoo.com,U-1025,Negotiation,"$50,814.99",2026-04-06,2026-02-24,Inbound Call,50814.99,2026-04-06,2026-02-24,Proposal,True
OP-02250,Quartzline Telecom,noah.moore@example.org,U-1031,Prospect,85702.38,2025-09-16,2025-02-28,Web Form,85702.38,2025-09-16,2025-02-28,Prospecting,True
OP-00979,Acme Industrial,liam.lee@yahoo.com,U-1038,Qualifcation,225773.71,2025-09-15,2025-08-31,Web Form,225773.71,2025-09-15,2025-08-31,Qualification,True
OP-01968,Harborline Bank,owen.miller@gmail.com,U-1035,Prospect,199423.96,2026-01-18,2025-08-22,Outbound SDR,199423.96,2026-01-18,2025-08-22,Prospecting,True
OP-01073,DeltaWave Media,liam.kim@company.com,U-1034,New Lead,"$144,137.33",2026-05-01,2026-02-27,Bulk Import,144137.33,2026-05-01,2026-02-27,Prospecting,True
OP-02831,ForgePoint Systems,dev.wilson@gmail.com,U-1024,,"$90,122.12",2026-06-24,2025-12-24,Trade Show,90122.12,2026-06-24,2025-12-24,,True
OP-04010,BluePeak Logistics,chris.anderson@yahoo.com,U-1023,Discovery,"69,147.46 $",2027-02-26,2026-08-12,Web Form,69147.46,2027-02-26,2026-08-12,Qualification,True
OP-00409,Yellowpine Lumber,dev.davis@example.org,U-1036,Proposal,"$161,690.72",2026-03-21,2025-12-25,Bulk Import,161690.72,2026-03-21,2025-12-25,Proposal,True
OP-02528,Redwood Outdoors,ava.davis@outlook.com,U-1016,Prospecting,63771.35,2024-11-13,2024-04-01,Web Form,63771.35,2024-11-13,2024-04-01,Prospecting,True
OP-03985,Xenon Robotics,not-an-email,U-1030,PROSPECTING,"USD 106,234.43",2024-05-26,2024-01-28,Outbound SDR,106234.43,2024-05-26,2024-01-28,Prospecting,False
OP-00694,Acme Industrial,raj.nguyen@yahoo.com,U-1003,closed won,90930.06,2026-05-19,2026-01-16,Partner Referral,90930.06,2026-05-19,2026-01-16,Closed Won,True
OP-01144,Granite Ridge Co,noah.brown@example.org,U-1024,Prospect,241074.17,2026-10-17,2026-03-28,Bulk Import,241074.17,2026-10-17,2026-03-28,Prospecting,True
OP-01981,Pinnacle Travel,priya.brown@company.com,U-1030,Discovery,161045.47,2025-10-05,2025-05-04,Partner Referral,161045.47,2025-10-05,2025-05-04,Qualification,True
OP-03363,Acme Industrial,sofia.kim@yahoo.com,U-1015,Qualifcation,"USD 97,857.44",2025-11-27,2025-11-20,Bulk Import,97857.44,2025-11-27,2025-11-20,Qualification,True
OP-04239,Northgate Auto,ava.smith@outlook.com,U-1037,Negotiation,125702.47,2026-03-26,2025-09-02,Outbound SDR,125702.47,2026-03-26,2025-09-02,Proposal,True
OP-02854,Silverline SaaS,ben.kim@gmail.com,U-1029,Discovery,72212.78,2025-02-23,2025-01-29,Partner Referral,72212.78,2025-02-23,2025-01-29,Qualification,True
OP-00139,,ethan.davis@outlook.com,U-1008,Discovery,"USD 173,971.37",2025-05-02,2025-03-09,Inbound Call,173971.37,2025-05-02,2025-03-09,Qualification,True
OP-03331,Pinnacle Travel,sofia.johnson@yahoo.com,U-1025,Qualifcation,128808.14,2026-10-04,2026-05-14,Outbound SDR,128808.14,2026-10-04,2026-05-14,Qualification,True
OP-00044,Vertex Capital,tom.wilson@company.com,U-1013,Qualification,48520.47,2026-11-01,2026-06-09,Partner Referral,48520.47,2026-11-01,2026-06-09,Qualification,True
OP-01037,Everline Health,nina.kim@company.com,U-1033,Closed Won,35817.38,2027-01-18,2026-07-07,Trade Show,35817.38,2027-01-18,2026-07-07,Closed Won,True
OP-00581,Keystone Energy,dev.lee@yahoo.com,U-1008,Qualification,"87,965.59 $",2026-05-09,2025-12-15,Bulk Import,87965.59,2026-05-09,2025-12-15,Qualification,True
OP-01030,BluePeak Logistics,owen.lee@outlook.com,U-1024,Qualification,102863.10,2025-05-04,2024-09-20,Partner Referral,102863.1,2025-05-04,2024-09-20,Qualification,True
OP-03563,ForgePoint Systems,liam.davis@company.com,U-1031,Qualifcation,149208.67,2026-11-12,2026-06-26,Partner Referral,149208.67,2026-11-12,2026-06-26,Qualification,True
OP-03902,Willow Creek Farms,dev.brown@outlook.com,U-1017,Discovery,"$247,006.09",2024-06-08,2024-01-30,Web Form,247006.09,2024-06-08,2024-01-30,Qualification,True
OP-00708,Onyx Pharma,ben.johnson@yahoo.com,U-1009,Qualified,196447.54,2027-01-30,2026-08-08,Inbound Call,196447.54,2027-01-30,2026-08-08,Qualification,True
OP-00591,DeltaWave Media,aisha.lee@yahoo.com,U-1036,Qualification,152561.30,2027-01-03,2026-05-17,Partner Referral,152561.3,2027-01-03,2026-05-17,Qualification,True
OP-01770,Tidewater Marine,ava.lee@outlook.com,U-1003,ClosedLost,,2025-04-17,2025-01-23,Partner Referral,,2025-04-17,2025-01-23,Closed Lost,True
OP-01172,Ironclad Security,maya.kim@outlook.com,U-1022,Prospecting,"$49,380.86",2025-07-06,2024-11-18,Web Form,49380.86,2025-07-06,2024-11-18,Prospecting,True
OP-00880,Vertex Capital,owen.thomas@company.com,U-1009,Qualification,,2026-09-13,2026-08-07,Web Form,,2026-09-13,2026-08-07,Qualification,True
OP-00796,Quartzline Telecom,ben.moore@example.org,U-1009,CLOSED WON,109485.23,2025-09-29,2025-08-22,Outbound SDR,109485.23,2025-09-29,2025-08-22,Closed Won,True
OP-03642,Copperline Foods,raj.kim@company.com,U-1014,closed won,,2025-04-26,2024-10-24,Web Form,,2025-04-26,2024-10-24,Closed Won,True
OP-04266,Vertex Capital,lena.johnson@company.com,U-1032,qualification,82864.80,2025-05-30,2024-12-12,Bulk Import,82864.8,2025-05-30,2024-12-12,Qualification,True
OP-D0066,Ironclad Security,ben.smith@gmail.com,U-1026,Qualification,81171.63,2026-03-26,2025-10-16,Partner Referral,81171.63,2026-03-26,2025-10-16,Qualification,True
OP-01019,Willow Creek Farms,ben.anderson@yahoo.com,U-1030,Qualified,"$230,915",2024-11-13,2024-04-01,Inbound Call,230915.0,2024-11-13,2024-04-01,Qualification,True
